Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
7.8	7	combined	Drop	0	0	0	0
7.8	8	combined	Drop	1529	1584	205	212.407
8	0	combined	Drop	5440	153	1144	32.3984
8	1	combined	Drop	0	0	0	0
8	2	combined	Drop	0	0	0	0
8	3	combined	Drop	0	0	0	0
8	4	combined	Drop	0	0	0	0
8	5	combined	Drop	0	0	0	0
8	6	combined	Drop	0	0	0	0
8	7	combined	Drop	0	0	0	0
8	8	combined	Drop	2717	2815	603	624.788
8.2	0	combined	Drop	8424	238	1834	51.9395
8.2	1	combined	Drop	0	0	0	0
8.2	2	combined	Drop	0	0	0	0
8.2	3	combined	Drop	0	0	0	0
8.2	4	combined	Drop	0	0	0	0
8.2	5	combined	Drop	0	0	0	0
8.2	6	combined	Drop	0	0	0	0
8.2	7	combined	Drop	0	0	0	0
8.2	8	combined	Drop	2551	2643	502	520.139
8.4	0	combined	Drop	10764	303	2270	64.0312
8.4	1	combined	Drop	0	0	0	0
8.4	2	combined	Drop	0	0	0	0
8.4	3	combined	Drop	0	0	0	0
8.4	4	combined	Drop	0	0	0	0
8.4	5	combined	Drop	0	0	0	0
8.4	6	combined	Drop	0	0	0	0
8.4	7	combined	Drop	0	0	0	0
8.4	8	combined	Drop	3878	4017	842	872.324
8.6	0	combined	Drop	11256	318	2276	64.457
8.6	1	combined	Drop	0	0	0	0
8.6	2	combined	Drop	0	0	0	0
8.6	3	combined	Drop	0	0	0	0
8.6	4	combined	Drop	0	0	0	0
8.6	5	combined	Drop	0	0	0	0
8.6	6	combined	Drop	0	0	0	0
8.6	7	combined	Drop	0	0	0	0
8.6	8	combined	Drop	4127	4276	838	868.279
8.8	0	combined	Drop	11355	321	2276	64.457
8.8	1	combined	Drop	0	0	0	0
8.8	2	combined	Drop	0	0	0	0
8.8	3	combined	Drop	0	0	0	0
8.8	4	combined	Drop	0	0	0	0
8.8	5	combined	Drop	0	0	0	0
8.8	6	combined	Drop	0	0	0	0
8.8	7	combined	Drop	0	0	0	0
8.8	8	combined	Drop	4177	4328	838	868.279
9	0	combined	Drop	2278	64	2	0.0566406
9	1	combined	Drop	0	0	0	0
9	2	combined	Drop	0	0	0	0
9	3	combined	Drop	0	0	0	0
9	4	combined	Drop	0	0	0	0
9	5	combined	Drop	0	0	0	0
9	6	combined	Drop	0	0	0	0
9	7	combined	Drop	0	0	0	0
9	8	combined	Drop	1563	1619	182	188.576
9.2	0	combined	Drop	5351	151	1224	34.6641
9.2	1	combined	Drop	0	0	0	0
9.2	2	combined	Drop	0	0	0	0
9.2	3	combined	Drop	0	0	0	0
9.2	4	combined	Drop	0	0	0	0
9.2	5	combined	Drop	0	0	0	0
9.2	6	combined	Drop	0	0	0	0
9.2	7	combined	Drop	0	0	0	0
9.2	8	combined	Drop	1420	1471	277	287.009
9.4	0	combined	Drop	3198	90	532	15.0664
9.4	1	combined	Drop	0	0	0	0
9.4	2	combined	Drop	0	0	0	0
9.4	3	combined	Drop	0	0	0	0
9.4	4	combined	Drop	0	0	0	0
9.4	5	combined	Drop	0	0	0	0
9.4	6	combined	Drop	0	0	0	0
9.4	7	combined	Drop	0	0	0	0
9.4	8	combined	Drop	1704	1765	355	367.827
9.6	0	combined	Drop	7359	208	1680	47.5781
9.6	1	combined	Drop	0	0	0	0
9.6	2	combined	Drop	0	0	0	0
9.6	3	combined	Drop	0	0	0	0
9.6	4	combined	Drop	0	0	0	0
9.6	5	combined	Drop	0	0	0	0
9.6	6	combined	Drop	0	0	0	0
9.6	7	combined	Drop	0	0	0	0
9.6	8	combined	Drop	2928	3034	647	670.378
9.8	0	combined	Drop	6327	179	1214	34.3809
9.8	1	combined	Drop	0	0	0	0
9.8	2	combined	Drop	0	0	0	0
9.8	3	combined	Drop	0	0	0	0
9.8	4	combined	Drop	0	0	0	0
9.8	5	combined	Drop	0	0	0	0
9.8	6	combined	Drop	0	0	0	0
9.8	7	combined	Drop	0	0	0	0
9.8	8	combined	Drop	1677	1738	273	282.864
10	0	combined	Drop	3537	100	568	16.0859
10	1	combined	Drop	0	0	0	0
10	2	combined	Drop	0	0	0	0
10	3	combined	Drop	0	0	0	0
10	4	combined	Drop	0	0	0	0
10	5	combined	Drop	0	0	0	0
10	6	combined	Drop	0	0	0	0
10	7	combined	Drop	0	0	0	0
10	8	combined	Drop	1899	1968	391	405.128
10.2	0	combined	Drop	707	19	0	0
10.2	1	combined	Drop	0	0	0	0
10.2	2	combined	Drop	0	0	0	0
10.2	3	combined	Drop	0	0	0	0
10.2	4	combined	Drop	0	0	0	0
10.2	5	combined	Drop	0	0	0	0
10.2	6	combined	Drop	0	0	0	0
10.2	7	combined	Drop	0	0	0	0
10.2	8	combined	Drop	379	393	0	0
10.4	0	combined	Drop	141	3	0	0
10.4	1	combined	Drop	0	0	0	0
10.4	2	combined	Drop	0	0	0	0
10.4	3	combined	Drop	0	0	0	0
10.4	4	combined	Drop	0	0	0	0
10.4	5	combined	Drop	0	0	0	0
10.4	6	combined	Drop	0	0	0	0
10.4	7	combined	Drop	0	0	0	0
10.4	8	combined	Drop	75	78	0	0
10.6	0	combined	Drop	7092	200	1766	50.0137
10.6	1	combined	Drop	0	0	0	0
10.6	2	combined	Drop	0	0	0	0
10.6	3	combined	Drop	0	0	0	0
10.6	4	combined	Drop	0	0	0	0
10.6	5	combined	Drop	0	0	0	0
10.6	6	combined	Drop	0	0	0	0
10.6	7	combined	Drop	0	0	0	0
10.6	8	combined	Drop	1919	1988	476	493.199
10.8	0	combined	Drop	7490	211	1518	42.9902
10.8	1	combined	Drop	0	0	0	0
10.8	2	combined	Drop	0	0	0	0
10.8	3	combined	Drop	0	0	0	0
10.8	4	combined	Drop	0	0	0	0
10.8	5	combined	Drop	0	0	0	0
10.8	6	combined	Drop	0	0	0	0
10.8	7	combined	Drop	0	0	0	0
10.8	8	combined	Drop	3347	3468	741	767.774
11	0	combined	Drop	6810	192	1328	37.6094
11	1	combined	Drop	0	0	0	0
11	2	combined	Drop	0	0	0	0
11	3	combined	Drop	0	0	0	0
11	4	combined	Drop	0	0	0	0
11	5	combined	Drop	0	0	0	0
11	6	combined	Drop	0	0	0	0
11	7	combined	Drop	0	0	0	0
11	8	combined	Drop	1925	1994	314	325.346
11.2	0	combined	Drop	3490	98	532	15.0664
11.2	1	combined	Drop	0	0	0	0
11.2	2	combined	Drop	0	0	0	0
11.2	3	combined	Drop	0	0	0	0
11.2	4	combined	Drop	0	0	0	0
11.2	5	combined	Drop	0	0	0	0
11.2	6	combined	Drop	0	0	0	0
11.2	7	combined	Drop	0	0	0	0
11.2	8	combined	Drop	1665	1725	320	331.562
11.4	0	combined	Drop	7274	205	1644	46.5586
11.4	1	combined	Drop	0	0	0	0
11.4	2	combined	Drop	0	0	0	0
11.4	3	combined	Drop	0	0	0	0
11.4	4	combined	Drop	0	0	0	0
11.4	5	combined	Drop	0	0	0	0
11.4	6	combined	Drop	0	0	0	0
11.4	7	combined	Drop	0	0	0	0
