Time	Node	Type	Packets	
86.5	2	CacheHits	82
86.5	2	CacheMisses	96
86.5	3	CacheHits	341
86.5	3	CacheMisses	48
86.5	4	CacheHits	177
86.5	4	CacheMisses	55
86.5	5	CacheHits	10
86.5	5	CacheMisses	68
86.5	6	CacheHits	69
86.5	6	CacheMisses	59
86.5	7	CacheHits	10
86.5	7	CacheMisses	85
86.5	8	CacheHits	84
86.5	8	CacheMisses	256
87	0	CacheHits	33
87	0	CacheMisses	53
87	1	CacheHits	291
87	1	CacheMisses	44
87	2	CacheHits	90
87	2	CacheMisses	61
87	3	CacheHits	356
87	3	CacheMisses	84
87	4	CacheHits	182
87	4	CacheMisses	59
87	5	CacheHits	10
87	5	CacheMisses	57
87	6	CacheHits	75
87	6	CacheMisses	54
87	7	CacheHits	11
87	7	CacheMisses	55
87	8	CacheHits	71
87	8	CacheMisses	237
87.5	0	CacheHits	33
87.5	0	CacheMisses	37
87.5	1	CacheHits	317
87.5	1	CacheMisses	59
87.5	2	CacheHits	81
87.5	2	CacheMisses	66
87.5	3	CacheHits	317
87.5	3	CacheMisses	66
87.5	4	CacheHits	194
87.5	4	CacheMisses	79
87.5	5	CacheHits	4
87.5	5	CacheMisses	93
87.5	6	CacheHits	71
87.5	6	CacheMisses	84
87.5	7	CacheHits	18
87.5	7	CacheMisses	85
87.5	8	CacheHits	107
87.5	8	CacheMisses	256
88	0	CacheHits	34
88	0	CacheMisses	40
88	1	CacheHits	301
88	1	CacheMisses	76
88	2	CacheHits	88
88	2	CacheMisses	91
88	3	CacheHits	349
88	3	CacheMisses	69
88	4	CacheHits	200
88	4	CacheMisses	59
88	5	CacheHits	19
88	5	CacheMisses	77
88	6	CacheHits	70
88	6	CacheMisses	99
88	7	CacheHits	18
88	7	CacheMisses	78
88	8	CacheHits	79
88	8	CacheMisses	264
88.5	0	CacheHits	28
88.5	0	CacheMisses	47
88.5	1	CacheHits	330
88.5	1	CacheMisses	68
88.5	2	CacheHits	98
88.5	2	CacheMisses	91
88.5	3	CacheHits	336
88.5	3	CacheMisses	60
88.5	4	CacheHits	187
88.5	4	CacheMisses	79
88.5	5	CacheHits	30
88.5	5	CacheMisses	84
88.5	6	CacheHits	54
88.5	6	CacheMisses	92
88.5	7	CacheHits	16
88.5	7	CacheMisses	87
88.5	8	CacheHits	74
88.5	8	CacheMisses	255
89	0	CacheHits	26
89	0	CacheMisses	43
89	1	CacheHits	308
89	1	CacheMisses	70
89	2	CacheHits	94
89	2	CacheMisses	119
89	3	CacheHits	336
89	3	CacheMisses	75
89	4	CacheHits	189
89	4	CacheMisses	79
89	5	CacheHits	20
89	5	CacheMisses	122
89	6	CacheHits	67
89	6	CacheMisses	68
89	7	CacheHits	6
89	7	CacheMisses	84
89	8	CacheHits	85
89	8	CacheMisses	308
89.5	0	CacheHits	29
89.5	0	CacheMisses	32
89.5	1	CacheHits	305
89.5	1	CacheMisses	36
89.5	2	CacheHits	91
89.5	2	CacheMisses	55
89.5	3	CacheHits	353
89.5	3	CacheMisses	65
89.5	4	CacheHits	190
89.5	4	CacheMisses	70
89.5	5	CacheHits	18
89.5	5	CacheMisses	58
89.5	6	CacheHits	54
89.5	6	CacheMisses	86
89.5	7	CacheHits	14
89.5	7	CacheMisses	73
89.5	8	CacheHits	76
89.5	8	CacheMisses	236
90	0	CacheHits	42
90	0	CacheMisses	52
90	1	CacheHits	335
90	1	CacheMisses	74
90	2	CacheHits	69
90	2	CacheMisses	99
90	3	CacheHits	326
90	3	CacheMisses	98
90	4	CacheHits	223
90	4	CacheMisses	61
90	5	CacheHits	26
90	5	CacheMisses	82
90	6	CacheHits	64
90	6	CacheMisses	58
90	7	CacheHits	9
90	7	CacheMisses	56
90	8	CacheHits	85
90	8	CacheMisses	236
90.5	0	CacheHits	29
90.5	0	CacheMisses	34
90.5	1	CacheHits	283
90.5	1	CacheMisses	78
90.5	2	CacheHits	77
90.5	2	CacheMisses	99
90.5	3	CacheHits	367
90.5	3	CacheMisses	59
90.5	4	CacheHits	196
90.5	4	CacheMisses	71
90.5	5	CacheHits	6
90.5	5	CacheMisses	105
90.5	6	CacheHits	63
90.5	6	CacheMisses	74
90.5	7	CacheHits	6
90.5	7	CacheMisses	63
90.5	8	CacheHits	79
90.5	8	CacheMisses	282
91	0	CacheHits	30
91	0	CacheMisses	34
91	1	CacheHits	329
91	1	CacheMisses	39
91	2	CacheHits	106
91	2	CacheMisses	62
91	3	CacheHits	322
91	3	CacheMisses	68
91	4	CacheHits	243
91	4	CacheMisses	55
91	5	CacheHits	13
91	5	CacheMisses	57
91	6	CacheHits	58
91	6	CacheMisses	81
91	7	CacheHits	14
91	7	CacheMisses	79
91	8	CacheHits	83
91	8	CacheMisses	244
91.5	0	CacheHits	43
91.5	0	CacheMisses	49
91.5	1	CacheHits	305
91.5	1	CacheMisses	40
91.5	2	CacheHits	91
91.5	2	CacheMisses	74
91.5	3	CacheHits	347
91.5	3	CacheMisses	53
91.5	4	CacheHits	195
91.5	4	CacheMisses	64
91.5	5	CacheHits	11
91.5	5	CacheMisses	60
91.5	6	CacheHits	57
91.5	6	CacheMisses	80
91.5	7	CacheHits	8
91.5	7	CacheMisses	60
91.5	8	CacheHits	105
91.5	8	CacheMisses	232
92	0	CacheHits	38
92	0	CacheMisses	48
92	1	CacheHits	328
92	1	CacheMisses	64
92	2	CacheHits	91
92	2	CacheMisses	88
92	3	CacheHits	331
92	3	CacheMisses	53
92	4	CacheHits	203
92	4	CacheMisses	60
92	5	CacheHits	10
92	5	CacheMisses	87
92	6	CacheHits	48
92	6	CacheMisses	92
92	7	CacheHits	12
92	7	CacheMisses	75
92	8	CacheHits	99
92	8	CacheMisses	250
92.5	0	CacheHits	35
92.5	0	CacheMisses	44
92.5	1	CacheHits	312
92.5	1	CacheMisses	58
92.5	2	CacheHits	85
92.5	2	CacheMisses	83
92.5	3	CacheHits	364
92.5	3	CacheMisses	63
92.5	4	CacheHits	182
92.5	4	CacheMisses	62
92.5	5	CacheHits	20
92.5	5	CacheMisses	75
92.5	6	CacheHits	53
92.5	6	CacheMisses	73
92.5	7	CacheHits	3
92.5	7	CacheMisses	78
92.5	8	CacheHits	103
92.5	8	CacheMisses	246
93	0	CacheHits	42
93	0	CacheMisses	55
93	1	CacheHits	322
93	1	CacheMisses	104
93	2	CacheHits	84
93	2	CacheMisses	123
93	3	CacheHits	328
93	3	CacheMisses	79
93	4	CacheHits	194
93	4	CacheMisses	70
93	5	CacheHits	19
93	5	CacheMisses	122
93	6	CacheHits	66
93	6	CacheMisses	103
93	7	CacheHits	11
93	7	CacheMisses	82
93	8	CacheHits	105
93	8	CacheMisses	283
93.5	0	CacheHits	34
93.5	0	CacheMisses	35
93.5	1	CacheHits	344
93.5	1	CacheMisses	48
93.5	2	CacheHits	78
93.5	2	CacheMisses	56
93.5	3	CacheHits	320
93.5	3	CacheMisses	55
93.5	4	CacheHits	214
93.5	4	CacheMisses	62
93.5	5	CacheHits	10
93.5	5	CacheMisses	60
93.5	6	CacheHits	56
93.5	6	CacheMisses	84
93.5	7	CacheHits	11
93.5	7	CacheMisses	71
93.5	8	CacheHits	79
93.5	8	CacheMisses	224
94	0	CacheHits	35
94	0	CacheMisses	38
94	1	CacheHits	312
94	1	CacheMisses	41
94	2	CacheHits	89
94	2	CacheMisses	60
94	3	CacheHits	379
94	3	CacheMisses	60
94	4	CacheHits	209
94	4	CacheMisses	57
94	5	CacheHits	12
94	5	CacheMisses	58
94	6	CacheHits	59
94	6	CacheMisses	82
94	7	CacheHits	10
94	7	CacheMisses	94
94	8	CacheHits	98
94	8	CacheMisses	213
94.5	0	CacheHits	34
94.5	0	CacheMisses	47
94.5	1	CacheHits	350
94.5	1	CacheMisses	49
94.5	2	CacheHits	78
94.5	2	CacheMisses	78
94.5	3	CacheHits	348
94.5	3	CacheMisses	51
94.5	4	CacheHits	205
94.5	4	CacheMisses	59
94.5	5	CacheHits	20
94.5	5	CacheMisses	74
94.5	6	CacheHits	65
94.5	6	CacheMisses	97
94.5	7	CacheHits	12
94.5	7	CacheMisses	70
94.5	8	CacheHits	76
94.5	8	CacheMisses	284
95	0	CacheHits	23
95	0	CacheMisses	35
95	1	CacheHits	335
95	1	CacheMisses	59
95	2	CacheHits	83
95	2	CacheMisses	76
95	3	CacheHits	321
95	3	CacheMisses	91
95	4	CacheHits	203
95	4	CacheMisses	61
95	5	CacheHits	24
95	5	CacheMisses	93
95	6	CacheHits	71
95	6	CacheMisses	50
95	7	CacheHits	6
95	7	CacheMisses	58
95	8	CacheHits	73
95	8	CacheMisses	288
95.5	0	CacheHits	31
95.5	0	CacheMisses	35
95.5	1	CacheHits	355
95.5	1	CacheMisses	48
95.5	2	CacheHits	88
95.5	2	CacheMisses	65
95.5	3	CacheHits	335
95.5	3	CacheMisses	95
95.5	4	CacheHits	204
95.5	4	CacheMisses	59
95.5	5	CacheHits	16
95.5	5	CacheMisses	68
95.5	6	CacheHits	62
95.5	6	CacheMisses	56
95.5	7	CacheHits	15
95.5	7	CacheMisses	61
95.5	8	CacheHits	96
95.5	8	CacheMisses	229
96	0	CacheHits	31
96	0	CacheMisses	40
96	1	CacheHits	313
96	1	CacheMisses	81
96	2	CacheHits	101
96	2	CacheMisses	130
96	3	CacheHits	354
96	3	CacheMisses	66
96	4	CacheHits	212
96	4	CacheMisses	61
96	5	CacheHits	10
96	5	CacheMisses	99
96	6	CacheHits	49
96	6	CacheMisses	62
96	7	CacheHits	7
96	7	CacheMisses	62
96	8	CacheHits	97
96	8	CacheMisses	259
96.5	0	CacheHits	30
96.5	0	CacheMisses	35
96.5	1	CacheHits	309
96.5	1	CacheMisses	56
96.5	2	CacheHits	70
96.5	2	CacheMisses	77
96.5	3	CacheHits	369
96.5	3	CacheMisses	62
96.5	4	CacheHits	228
96.5	4	CacheMisses	47
96.5	5	CacheHits	21
96.5	5	CacheMisses	87
96.5	6	CacheHits	55
96.5	6	CacheMisses	68
96.5	7	CacheHits	10
96.5	7	CacheMisses	72
96.5	8	CacheHits	76
96.5	8	CacheMisses	271
97	0	CacheHits	37
97	0	CacheMisses	35
97	1	CacheHits	380
97	1	CacheMisses	57
97	2	CacheHits	91
97	2	CacheMisses	71
97	3	CacheHits	295
97	3	CacheMisses	60
97	4	CacheHits	235
97	4	CacheMisses	66
97	5	CacheHits	15
97	5	CacheMisses	80
97	6	CacheHits	65
97	6	CacheMisses	61
97	7	CacheHits	11
97	7	CacheMisses	52
97	8	CacheHits	73
97	8	CacheMisses	250
97.5	0	CacheHits	47
97.5	0	CacheMisses	63
97.5	1	CacheHits	335
97.5	1	CacheMisses	95
97.5	2	CacheHits	70
97.5	2	CacheMisses	119
97.5	3	CacheHits	344
97.5	3	CacheMisses	62
97.5	4	CacheHits	199
97.5	4	CacheMisses	61
97.5	5	CacheHits	20
97.5	5	CacheMisses	97
97.5	6	CacheHits	78
97.5	6	CacheMisses	49
97.5	7	CacheHits	6
97.5	7	CacheMisses	65
97.5	8	CacheHits	70
97.5	8	CacheMisses	282
98	0	CacheHits	25
98	0	CacheMisses	38
98	1	CacheHits	335
98	1	CacheMisses	86
98	2	CacheHits	94
98	2	CacheMisses	111
98	3	CacheHits	350
98	3	CacheMisses	92
98	4	CacheHits	172
98	4	CacheMisses	66
98	5	CacheHits	17
98	5	CacheMisses	97
98	6	CacheHits	59
98	6	CacheMisses	54
98	7	CacheHits	6
98	7	CacheMisses	62
98	8	CacheHits	92
98	8	CacheMisses	256
98.5	0	CacheHits	34
98.5	0	CacheMisses	35
98.5	1	CacheHits	339
98.5	1	CacheMisses	45
98.5	2	CacheHits	83
98.5	2	CacheMisses	70
98.5	3	CacheHits	361
98.5	3	CacheMisses	46
98.5	4	CacheHits	209
98.5	4	CacheMisses	49
98.5	5	CacheHits	10
98.5	5	CacheMisses	52
98.5	6	CacheHits	63
98.5	6	CacheMisses	72
98.5	7	CacheHits	19
98.5	7	CacheMisses	72
98.5	8	CacheHits	82
98.5	8	CacheMisses	218
99	0	CacheHits	38
99	0	CacheMisses	59
99	1	CacheHits	354
99	1	CacheMisses	64
99	2	CacheHits	74
99	2	CacheMisses	77
99	3	CacheHits	319
99	3	CacheMisses	88
99	4	CacheHits	227
99	4	CacheMisses	65
99	5	CacheHits	12
99	5	CacheMisses	84
99	6	CacheHits	52
99	6	CacheMisses	75
99	7	CacheHits	13
99	7	CacheMisses	73
99	8	CacheHits	73
99	8	CacheMisses	295
99.5	0	CacheHits	16
99.5	0	CacheMisses	32
99.5	1	CacheHits	336
99.5	1	CacheMisses	61
99.5	2	CacheHits	78
99.5	2	CacheMisses	75
99.5	3	CacheHits	345
99.5	3	CacheMisses	68
99.5	4	CacheHits	200
99.5	4	CacheMisses	73
99.5	5	CacheHits	14
99.5	5	CacheMisses	80
99.5	6	CacheHits	61
99.5	6	CacheMisses	76
99.5	7	CacheHits	9
99.5	7	CacheMisses	68
99.5	8	CacheHits	80
99.5	8	CacheMisses	240
100	0	CacheHits	30
100	0	CacheMisses	36
100	1	CacheHits	330
100	1	CacheMisses	64
100	2	CacheHits	91
100	2	CacheMisses	79
100	3	CacheHits	378
100	3	CacheMisses	53
100	4	CacheHits	188
100	4	CacheMisses	52
100	5	CacheHits	16
100	5	CacheMisses	76
100	6	CacheHits	59
100	6	CacheMisses	78
100	7	CacheHits	13
100	7	CacheMisses	72
100	8	CacheHits	85
100	8	CacheMisses	258
100.5	0	CacheHits	36
100.5	0	CacheMisses	55
100.5	1	CacheHits	346
100.5	1	CacheMisses	70
100.5	2	CacheHits	79
100.5	2	CacheMisses	87
100.5	3	CacheHits	323
100.5	3	CacheMisses	61
100.5	4	CacheHits	206
100.5	4	CacheMisses	56
100.5	5	CacheHits	21
100.5	5	CacheMisses	79
100.5	6	CacheHits	62
100.5	6	CacheMisses	83
100.5	7	CacheHits	10
100.5	7	CacheMisses	65
100.5	8	CacheHits	84
100.5	8	CacheMisses	268
101	0	CacheHits	28
101	0	CacheMisses	50
101	1	CacheHits	338
101	1	CacheMisses	102
101	2	CacheHits	77
101	2	CacheMisses	138
101	3	CacheHits	323
101	3	CacheMisses	120
101	4	CacheHits	209
101	4	CacheMisses	115
101	5	CacheHits	19
101	5	CacheMisses	151
101	6	CacheHits	64
101	6	CacheMisses	57
101	7	CacheHits	14
101	7	CacheMisses	63
101	8	CacheHits	98
101	8	CacheMisses	340
101.5	0	CacheHits	31
101.5	0	CacheMisses	44
101.5	1	CacheHits	339
101.5	1	CacheMisses	47
101.5	2	CacheHits	73
101.5	2	CacheMisses	70
101.5	3	CacheHits	357
101.5	3	CacheMisses	73
101.5	4	CacheHits	216
101.5	4	CacheMisses	72
101.5	5	CacheHits	9
101.5	5	CacheMisses	68
101.5	6	CacheHits	63
101.5	6	CacheMisses	56
101.5	7	CacheHits	8
101.5	7	CacheMisses	81
101.5	8	CacheHits	113
101.5	8	CacheMisses	233
102	0	CacheHits	43
102	0	CacheMisses	61
102	1	CacheHits	344
102	1	CacheMisses	60
102	2	CacheHits	84
102	2	CacheMisses	84
102	3	CacheHits	357
102	3	CacheMisses	67
102	4	CacheHits	189
102	4	CacheMisses	74
102	5	CacheHits	14
102	5	CacheMisses	97
102	6	CacheHits	63
102	6	CacheMisses	83
102	7	CacheHits	6
102	7	CacheMisses	77
102	8	CacheHits	98
102	8	CacheMisses	251
102.5	0	CacheHits	26
102.5	0	CacheMisses	35
102.5	1	CacheHits	317
102.5	1	CacheMisses	70
102.5	2	CacheHits	71
102.5	2	CacheMisses	91
102.5	3	CacheHits	358
102.5	3	CacheMisses	55
102.5	4	CacheHits	195
102.5	4	CacheMisses	56
102.5	5	CacheHits	13
102.5	5	CacheMisses	96
102.5	6	CacheHits	68
102.5	6	CacheMisses	78
102.5	7	CacheHits	10
102.5	7	CacheMisses	75
102.5	8	CacheHits	96
102.5	8	CacheMisses	277
103	0	CacheHits	26
103	0	CacheMisses	33
103	1	CacheHits	349
103	1	CacheMisses	71
103	2	CacheHits	79
103	2	CacheMisses	103
103	3	CacheHits	317
103	3	CacheMisses	66
103	4	CacheHits	201
103	4	CacheMisses	61
103	5	CacheHits	16
103	5	CacheMisses	91
103	6	CacheHits	81
103	6	CacheMisses	72
103	7	CacheHits	8
103	7	CacheMisses	65
103	8	CacheHits	97
103	8	CacheMisses	242
103.5	0	CacheHits	50
103.5	0	CacheMisses	40
103.5	1	CacheHits	342
103.5	1	CacheMisses	103
103.5	2	CacheHits	76
103.5	2	CacheMisses	141
103.5	3	CacheHits	351
103.5	3	CacheMisses	72
103.5	4	CacheHits	234
103.5	4	CacheMisses	74
103.5	5	CacheHits	16
103.5	5	CacheMisses	107
103.5	6	CacheHits	56
103.5	6	CacheMisses	59
103.5	7	CacheHits	18
103.5	7	CacheMisses	71
103.5	8	CacheHits	77
103.5	8	CacheMisses	303
104	0	CacheHits	35
104	0	CacheMisses	43
104	1	CacheHits	327
104	1	CacheMisses	76
104	2	CacheHits	88
104	2	CacheMisses	99
104	3	CacheHits	327
104	3	CacheMisses	45
104	4	CacheHits	215
104	4	CacheMisses	56
104	5	CacheHits	12
104	5	CacheMisses	92
104	6	CacheHits	71
104	6	CacheMisses	65
104	7	CacheHits	13
104	7	CacheMisses	64
104	8	CacheHits	84
104	8	CacheMisses	284
104.5	0	CacheHits	32
104.5	0	CacheMisses	39
104.5	1	CacheHits	361
104.5	1	CacheMisses	42
104.5	2	CacheHits	93
104.5	2	CacheMisses	60
104.5	3	CacheHits	336
104.5	3	CacheMisses	59
104.5	4	CacheHits	218
104.5	4	CacheMisses	82
104.5	5	CacheHits	4
104.5	5	CacheMisses	93
104.5	6	CacheHits	61
104.5	6	CacheMisses	52
104.5	7	CacheHits	4
104.5	7	CacheMisses	66
104.5	8	CacheHits	111
104.5	8	CacheMisses	276
105	0	CacheHits	42
105	0	CacheMisses	60
105	1	CacheHits	313
105	1	CacheMisses	70
105	2	CacheHits	80
105	2	CacheMisses	84
105	3	CacheHits	338
105	3	CacheMisses	89
105	4	CacheHits	200
105	4	CacheMisses	80
105	5	CacheHits	20
105	5	CacheMisses	93
105	6	CacheHits	78
105	6	CacheMisses	75
105	7	CacheHits	9
105	7	CacheMisses	79
105	8	CacheHits	100
105	8	CacheMisses	257
105.5	0	CacheHits	31
105.5	0	CacheMisses	41
105.5	1	CacheHits	347
105.5	1	CacheMisses	105
105.5	2	CacheHits	81
105.5	2	CacheMisses	97
105.5	3	CacheHits	326
105.5	3	CacheMisses	88
105.5	4	CacheHits	193
105.5	4	CacheMisses	96
105.5	5	CacheHits	17
105.5	5	CacheMisses	119
105.5	6	CacheHits	68
105.5	6	CacheMisses	78
105.5	7	CacheHits	16
105.5	7	CacheMisses	65
105.5	8	CacheHits	93
105.5	8	CacheMisses	306
106	0	CacheHits	35
106	0	CacheMisses	43
106	1	CacheHits	332
106	1	CacheMisses	69
106	2	CacheHits	65
106	2	CacheMisses	76
106	3	CacheHits	345
106	3	CacheMisses	88
106	4	CacheHits	211
106	4	CacheMisses	94
106	5	CacheHits	18
106	5	CacheMisses	99
106	6	CacheHits	80
106	6	CacheMisses	61
106	7	CacheHits	12
106	7	CacheMisses	82
106	8	CacheHits	101
106	8	CacheMisses	287
106.5	0	CacheHits	42
106.5	0	CacheMisses	46
106.5	1	CacheHits	342
106.5	1	CacheMisses	68
106.5	2	CacheHits	80
106.5	2	CacheMisses	82
106.5	3	CacheHits	331
106.5	3	CacheMisses	78
106.5	4	CacheHits	204
106.5	4	CacheMisses	71
106.5	5	CacheHits	13
106.5	5	CacheMisses	68
106.5	6	CacheHits	76
106.5	6	CacheMisses	86
106.5	7	CacheHits	6
106.5	7	CacheMisses	86
106.5	8	CacheHits	97
106.5	8	CacheMisses	231
107	0	CacheHits	27
107	0	CacheMisses	44
107	1	CacheHits	328
107	1	CacheMisses	75
107	2	CacheHits	84
107	2	CacheMisses	81
107	3	CacheHits	308
107	3	CacheMisses	70
107	4	CacheHits	239
107	4	CacheMisses	82
107	5	CacheHits	10
107	5	CacheMisses	107
107	6	CacheHits	60
107	6	CacheMisses	80
107	7	CacheHits	7
107	7	CacheMisses	73
107	8	CacheHits	88
107	8	CacheMisses	297
107.5	0	CacheHits	30
107.5	0	CacheMisses	47
107.5	1	CacheHits	347
107.5	1	CacheMisses	65
107.5	2	CacheHits	84
107.5	2	CacheMisses	71
107.5	3	CacheHits	353
107.5	3	CacheMisses	75
107.5	4	CacheHits	219
107.5	4	CacheMisses	72
107.5	5	CacheHits	15
107.5	5	CacheMisses	80
107.5	6	CacheHits	56
107.5	6	CacheMisses	77
107.5	7	CacheHits	6
107.5	7	CacheMisses	80
107.5	8	CacheHits	90
107.5	8	CacheMisses	289
108	0	CacheHits	40
108	0	CacheMisses	55
108	1	CacheHits	326
108	1	CacheMisses	117
108	2	CacheHits	83
108	2	CacheMisses	156
108	3	CacheHits	322
108	3	CacheMisses	68
108	4	CacheHits	210
108	4	CacheMisses	76
108	5	CacheHits	16
108	5	CacheMisses	106
108	6	CacheHits	86
108	6	CacheMisses	79
108	7	CacheHits	12
108	7	CacheMisses	108
108	8	CacheHits	99
108	8	CacheMisses	314
108.5	0	CacheHits	22
108.5	0	CacheMisses	48
108.5	1	CacheHits	310
108.5	1	CacheMisses	82
108.5	2	CacheHits	84
108.5	2	CacheMisses	95
108.5	3	CacheHits	330
108.5	3	CacheMisses	92
108.5	4	CacheHits	207
108.5	4	CacheMisses	71
108.5	5	CacheHits	19
108.5	5	CacheMisses	108
108.5	6	CacheHits	80
108.5	6	CacheMisses	72
108.5	7	CacheHits	15
108.5	7	CacheMisses	80
108.5	8	CacheHits	94
108.5	8	CacheMisses	320
109	0	CacheHits	25
109	0	CacheMisses	47
109	1	CacheHits	366
109	1	CacheMisses	77
109	2	CacheHits	100
109	2	CacheMisses	96
109	3	CacheHits	339
109	3	CacheMisses	59
109	4	CacheHits	198
109	4	CacheMisses	78
109	5	CacheHits	19
109	5	CacheMisses	107
109	6	CacheHits	64
109	6	CacheMisses	87
109	7	CacheHits	14
109	7	CacheMisses	95
109	8	CacheHits	107
109	8	CacheMisses	286
109.5	0	CacheHits	46
109.5	0	CacheMisses	50
109.5	1	CacheHits	328
109.5	1	CacheMisses	61
109.5	2	CacheHits	73
109.5	2	CacheMisses	66
109.5	3	CacheHits	339
109.5	3	CacheMisses	58
109.5	4	CacheHits	236
109.5	4	CacheMisses	70
109.5	5	CacheHits	15
109.5	5	CacheMisses	63
109.5	6	CacheHits	63
109.5	6	CacheMisses	73
109.5	7	CacheHits	8
109.5	7	CacheMisses	74
109.5	8	CacheHits	102
109.5	8	CacheMisses	265
110	0	CacheHits	24
110	0	CacheMisses	38
110	1	CacheHits	318
110	1	CacheMisses	86
110	2	CacheHits	60
110	2	CacheMisses	103
110	3	CacheHits	324
110	3	CacheMisses	78
110	4	CacheHits	231
110	4	CacheMisses	65
110	5	CacheHits	26
110	5	CacheMisses	93
110	6	CacheHits	82
110	6	CacheMisses	74
110	7	CacheHits	9
110	7	CacheMisses	65
110	8	CacheHits	88
110	8	CacheMisses	300
110.5	0	CacheHits	25
110.5	0	CacheMisses	45
110.5	1	CacheHits	339
110.5	1	CacheMisses	61
110.5	2	CacheHits	88
110.5	2	CacheMisses	100
110.5	3	CacheHits	325
110.5	3	CacheMisses	61
110.5	4	CacheHits	209
110.5	4	CacheMisses	63
110.5	5	CacheHits	25
110.5	5	CacheMisses	74
110.5	6	CacheHits	72
110.5	6	CacheMisses	75
110.5	7	CacheHits	12
110.5	7	CacheMisses	90
110.5	8	CacheHits	98
110.5	8	CacheMisses	279
111	0	CacheHits	42
111	0	CacheMisses	40
111	1	CacheHits	323
111	1	CacheMisses	35
111	2	CacheHits	86
111	2	CacheMisses	54
111	3	CacheHits	337
111	3	CacheMisses	67
111	4	CacheHits	207
111	4	CacheMisses	81
111	5	CacheHits	22
111	5	CacheMisses	58
111	6	CacheHits	70
111	6	CacheMisses	77
111	7	CacheHits	9
111	7	CacheMisses	75
111	8	CacheHits	94
111	8	CacheMisses	255
111.5	0	CacheHits	29
111.5	0	CacheMisses	35
111.5	1	CacheHits	343
111.5	1	CacheMisses	65
111.5	2	CacheHits	86
111.5	2	CacheMisses	79
111.5	3	CacheHits	344
111.5	3	CacheMisses	68
111.5	4	CacheHits	217
111.5	4	CacheMisses	56
111.5	5	CacheHits	14
111.5	5	CacheMisses	81
111.5	6	CacheHits	64
111.5	6	CacheMisses	45
111.5	7	CacheHits	6
111.5	7	CacheMisses	55
111.5	8	CacheHits	85
111.5	8	CacheMisses	261
112	0	CacheHits	26
112	0	CacheMisses	33
112	1	CacheHits	336
112	1	CacheMisses	73
112	2	CacheHits	80
112	2	CacheMisses	73
112	3	CacheHits	336
112	3	CacheMisses	83
112	4	CacheHits	229
112	4	CacheMisses	54
112	5	CacheHits	22
112	5	CacheMisses	61
112	6	CacheHits	62
112	6	CacheMisses	62
112	7	CacheHits	13
112	7	CacheMisses	62
112	8	CacheHits	89
112	8	CacheMisses	236
112.5	0	CacheHits	37
112.5	0	CacheMisses	53
112.5	1	CacheHits	336
112.5	1	CacheMisses	123
112.5	2	CacheHits	91
112.5	2	CacheMisses	90
112.5	3	CacheHits	340
112.5	3	CacheMisses	62
112.5	4	CacheHits	197
112.5	4	CacheMisses	55
112.5	5	CacheHits	21
112.5	5	CacheMisses	79
112.5	6	CacheHits	79
112.5	6	CacheMisses	60
112.5	7	CacheHits	15
112.5	7	CacheMisses	57
112.5	8	CacheHits	87
112.5	8	CacheMisses	290
113	0	CacheHits	34
113	0	CacheMisses	37
113	1	CacheHits	336
113	1	CacheMisses	77
113	2	CacheHits	99
113	2	CacheMisses	79
113	3	CacheHits	314
113	3	CacheMisses	69
113	4	CacheHits	210
113	4	CacheMisses	71
113	5	CacheHits	19
113	5	CacheMisses	79
113	6	CacheHits	84
113	6	CacheMisses	61
113	7	CacheHits	13
113	7	CacheMisses	75
113	8	CacheHits	77
113	8	CacheMisses	313
113.5	0	CacheHits	23
113.5	0	CacheMisses	41
113.5	1	CacheHits	342
113.5	1	CacheMisses	61
113.5	2	CacheHits	80
113.5	2	CacheMisses	67
113.5	3	CacheHits	374
113.5	3	CacheMisses	43
113.5	4	CacheHits	209
113.5	4	CacheMisses	52
113.5	5	CacheHits	18
113.5	5	CacheMisses	70
113.5	6	CacheHits	70
113.5	6	CacheMisses	53
113.5	7	CacheHits	12
113.5	7	CacheMisses	65
113.5	8	CacheHits	94
113.5	8	CacheMisses	251
114	0	CacheHits	34
114	0	CacheMisses	47
114	1	CacheHits	337
114	1	CacheMisses	60
114	2	CacheHits	81
114	2	CacheMisses	70
114	3	CacheHits	297
114	3	CacheMisses	82
114	4	CacheHits	247
114	4	CacheMisses	77
114	5	CacheHits	18
114	5	CacheMisses	70
114	6	CacheHits	62
114	6	CacheMisses	81
114	7	CacheHits	15
114	7	CacheMisses	69
114	8	CacheHits	84
114	8	CacheMisses	261
114.5	0	CacheHits	35
114.5	0	CacheMisses	30
114.5	1	CacheHits	334
114.5	1	CacheMisses	46
114.5	2	CacheHits	69
114.5	2	CacheMisses	55
114.5	3	CacheHits	344
114.5	3	CacheMisses	74
114.5	4	CacheHits	217
114.5	4	CacheMisses	76
114.5	5	CacheHits	24
114.5	5	CacheMisses	76
114.5	6	CacheHits	66
114.5	6	CacheMisses	71
114.5	7	CacheHits	8
114.5	7	CacheMisses	83
114.5	8	CacheHits	98
114.5	8	CacheMisses	270
115	0	CacheHits	28
115	0	CacheMisses	55
115	1	CacheHits	339
115	1	CacheMisses	80
115	2	CacheHits	95
115	2	CacheMisses	90
115	3	CacheHits	351
115	3	CacheMisses	48
115	4	CacheHits	191
115	4	CacheMisses	47
115	5	CacheHits	12
115	5	CacheMisses	90
115	6	CacheHits	80
115	6	CacheMisses	85
