Time	Node	Type	Packets	
86.5	3	CacheHits	733
86.5	3	CacheMisses	94
86.5	4	CacheHits	287
86.5	4	CacheMisses	106
86.5	5	CacheHits	96
86.5	5	CacheMisses	93
86.5	6	CacheHits	14
86.5	6	CacheMisses	72
86.5	7	CacheHits	46
86.5	7	CacheMisses	70
86.5	8	CacheHits	219
86.5	8	CacheMisses	295
87	0	CacheHits	23
87	0	CacheMisses	30
87	1	CacheHits	716
87	1	CacheMisses	66
87	2	CacheHits	7
87	2	CacheMisses	72
87	3	CacheHits	667
87	3	CacheMisses	109
87	4	CacheHits	294
87	4	CacheMisses	100
87	5	CacheHits	81
87	5	CacheMisses	96
87	6	CacheHits	24
87	6	CacheMisses	87
87	7	CacheHits	54
87	7	CacheMisses	77
87	8	CacheHits	225
87	8	CacheMisses	280
87.5	0	CacheHits	41
87.5	0	CacheMisses	48
87.5	1	CacheHits	642
87.5	1	CacheMisses	73
87.5	2	CacheHits	16
87.5	2	CacheMisses	92
87.5	3	CacheHits	693
87.5	3	CacheMisses	119
87.5	4	CacheHits	291
87.5	4	CacheMisses	111
87.5	5	CacheHits	119
87.5	5	CacheMisses	113
87.5	6	CacheHits	18
87.5	6	CacheMisses	76
87.5	7	CacheHits	38
87.5	7	CacheMisses	69
87.5	8	CacheHits	238
87.5	8	CacheMisses	286
88	0	CacheHits	19
88	0	CacheMisses	50
88	1	CacheHits	709
88	1	CacheMisses	122
88	2	CacheHits	3
88	2	CacheMisses	157
88	3	CacheHits	711
88	3	CacheMisses	87
88	4	CacheHits	270
88	4	CacheMisses	96
88	5	CacheHits	84
88	5	CacheMisses	143
88	6	CacheHits	19
88	6	CacheMisses	89
88	7	CacheHits	54
88	7	CacheMisses	85
88	8	CacheHits	235
88	8	CacheMisses	353
88.5	0	CacheHits	27
88.5	0	CacheMisses	50
88.5	1	CacheHits	686
88.5	1	CacheMisses	92
88.5	2	CacheHits	0
88.5	2	CacheMisses	111
88.5	3	CacheHits	709
88.5	3	CacheMisses	91
88.5	4	CacheHits	278
88.5	4	CacheMisses	95
88.5	5	CacheHits	103
88.5	5	CacheMisses	95
88.5	6	CacheHits	15
88.5	6	CacheMisses	57
88.5	7	CacheHits	48
88.5	7	CacheMisses	78
88.5	8	CacheHits	241
88.5	8	CacheMisses	287
89	0	CacheHits	41
89	0	CacheMisses	46
89	1	CacheHits	663
89	1	CacheMisses	97
89	2	CacheHits	0
89	2	CacheMisses	120
89	3	CacheHits	634
89	3	CacheMisses	73
89	4	CacheHits	288
89	4	CacheMisses	68
89	5	CacheHits	87
89	5	CacheMisses	91
89	6	CacheHits	13
89	6	CacheMisses	84
89	7	CacheHits	31
89	7	CacheMisses	68
89	8	CacheHits	224
89	8	CacheMisses	264
89.5	0	CacheHits	29
89.5	0	CacheMisses	42
89.5	1	CacheHits	681
89.5	1	CacheMisses	82
89.5	2	CacheHits	2
89.5	2	CacheMisses	101
89.5	3	CacheHits	702
89.5	3	CacheMisses	96
89.5	4	CacheHits	265
89.5	4	CacheMisses	107
89.5	5	CacheHits	98
89.5	5	CacheMisses	101
89.5	6	CacheHits	7
89.5	6	CacheMisses	86
89.5	7	CacheHits	52
89.5	7	CacheMisses	78
89.5	8	CacheHits	230
89.5	8	CacheMisses	281
90	0	CacheHits	28
90	0	CacheMisses	37
90	1	CacheHits	695
90	1	CacheMisses	63
90	2	CacheHits	4
90	2	CacheMisses	84
90	3	CacheHits	695
90	3	CacheMisses	79
90	4	CacheHits	288
90	4	CacheMisses	96
90	5	CacheHits	101
90	5	CacheMisses	88
90	6	CacheHits	17
90	6	CacheMisses	67
90	7	CacheHits	43
90	7	CacheMisses	59
90	8	CacheHits	218
90	8	CacheMisses	283
90.5	0	CacheHits	35
90.5	0	CacheMisses	54
90.5	1	CacheHits	649
90.5	1	CacheMisses	68
90.5	2	CacheHits	1
90.5	2	CacheMisses	88
90.5	3	CacheHits	655
90.5	3	CacheMisses	86
90.5	4	CacheHits	273
90.5	4	CacheMisses	86
90.5	5	CacheHits	82
90.5	5	CacheMisses	83
90.5	6	CacheHits	14
90.5	6	CacheMisses	55
90.5	7	CacheHits	43
90.5	7	CacheMisses	66
90.5	8	CacheHits	203
90.5	8	CacheMisses	260
91	0	CacheHits	37
91	0	CacheMisses	33
91	1	CacheHits	678
91	1	CacheMisses	58
91	2	CacheHits	0
91	2	CacheMisses	84
91	3	CacheHits	733
91	3	CacheMisses	82
91	4	CacheHits	287
91	4	CacheMisses	94
91	5	CacheHits	88
91	5	CacheMisses	99
91	6	CacheHits	19
91	6	CacheMisses	84
91	7	CacheHits	45
91	7	CacheMisses	69
91	8	CacheHits	224
91	8	CacheMisses	306
91.5	0	CacheHits	27
91.5	0	CacheMisses	38
91.5	1	CacheHits	703
91.5	1	CacheMisses	60
91.5	2	CacheHits	4
91.5	2	CacheMisses	71
91.5	3	CacheHits	687
91.5	3	CacheMisses	104
91.5	4	CacheHits	288
91.5	4	CacheMisses	112
91.5	5	CacheHits	76
91.5	5	CacheMisses	111
91.5	6	CacheHits	21
91.5	6	CacheMisses	75
91.5	7	CacheHits	44
91.5	7	CacheMisses	49
91.5	8	CacheHits	208
91.5	8	CacheMisses	303
92	0	CacheHits	36
92	0	CacheMisses	49
92	1	CacheHits	670
92	1	CacheMisses	78
92	2	CacheHits	0
92	2	CacheMisses	89
92	3	CacheHits	670
92	3	CacheMisses	128
92	4	CacheHits	281
92	4	CacheMisses	133
92	5	CacheHits	95
92	5	CacheMisses	112
92	6	CacheHits	25
92	6	CacheMisses	76
92	7	CacheHits	42
92	7	CacheMisses	66
92	8	CacheHits	200
92	8	CacheMisses	300
92.5	0	CacheHits	27
92.5	0	CacheMisses	36
92.5	1	CacheHits	720
92.5	1	CacheMisses	78
92.5	2	CacheHits	6
92.5	2	CacheMisses	91
92.5	3	CacheHits	690
92.5	3	CacheMisses	72
92.5	4	CacheHits	306
92.5	4	CacheMisses	67
92.5	5	CacheHits	84
92.5	5	CacheMisses	86
92.5	6	CacheHits	15
92.5	6	CacheMisses	91
92.5	7	CacheHits	55
92.5	7	CacheMisses	84
92.5	8	CacheHits	213
92.5	8	CacheMisses	304
93	0	CacheHits	31
93	0	CacheMisses	40
93	1	CacheHits	689
93	1	CacheMisses	81
93	2	CacheHits	6
93	2	CacheMisses	114
93	3	CacheHits	721
93	3	CacheMisses	89
93	4	CacheHits	276
93	4	CacheMisses	87
93	5	CacheHits	83
93	5	CacheMisses	104
93	6	CacheHits	7
93	6	CacheMisses	76
93	7	CacheHits	44
93	7	CacheMisses	55
93	8	CacheHits	221
93	8	CacheMisses	297
93.5	0	CacheHits	44
93.5	0	CacheMisses	55
93.5	1	CacheHits	669
93.5	1	CacheMisses	92
93.5	2	CacheHits	0
93.5	2	CacheMisses	99
93.5	3	CacheHits	648
93.5	3	CacheMisses	111
93.5	4	CacheHits	302
93.5	4	CacheMisses	99
93.5	5	CacheHits	79
93.5	5	CacheMisses	104
93.5	6	CacheHits	43
93.5	6	CacheMisses	77
93.5	7	CacheHits	44
93.5	7	CacheMisses	62
93.5	8	CacheHits	200
93.5	8	CacheMisses	274
94	0	CacheHits	27
94	0	CacheMisses	46
94	1	CacheHits	686
94	1	CacheMisses	84
94	2	CacheHits	2
94	2	CacheMisses	97
94	3	CacheHits	704
94	3	CacheMisses	89
94	4	CacheHits	305
94	4	CacheMisses	104
94	5	CacheHits	93
94	5	CacheMisses	122
94	6	CacheHits	12
94	6	CacheMisses	69
94	7	CacheHits	54
94	7	CacheMisses	59
94	8	CacheHits	201
94	8	CacheMisses	293
94.5	0	CacheHits	27
94.5	0	CacheMisses	36
94.5	1	CacheHits	699
94.5	1	CacheMisses	61
94.5	2	CacheHits	1
94.5	2	CacheMisses	66
94.5	3	CacheHits	649
94.5	3	CacheMisses	100
94.5	4	CacheHits	285
94.5	4	CacheMisses	99
94.5	5	CacheHits	79
94.5	5	CacheMisses	92
94.5	6	CacheHits	15
94.5	6	CacheMisses	68
94.5	7	CacheHits	35
94.5	7	CacheMisses	75
94.5	8	CacheHits	197
94.5	8	CacheMisses	306
95	0	CacheHits	38
95	0	CacheMisses	50
95	1	CacheHits	675
95	1	CacheMisses	49
95	2	CacheHits	1
95	2	CacheMisses	66
95	3	CacheHits	676
95	3	CacheMisses	73
95	4	CacheHits	296
95	4	CacheMisses	86
95	5	CacheHits	79
95	5	CacheMisses	75
95	6	CacheHits	22
95	6	CacheMisses	78
95	7	CacheHits	43
95	7	CacheMisses	53
95	8	CacheHits	204
95	8	CacheMisses	247
95.5	0	CacheHits	22
95.5	0	CacheMisses	37
95.5	1	CacheHits	719
95.5	1	CacheMisses	88
95.5	2	CacheHits	0
95.5	2	CacheMisses	110
95.5	3	CacheHits	721
95.5	3	CacheMisses	85
95.5	4	CacheHits	298
95.5	4	CacheMisses	86
95.5	5	CacheHits	86
95.5	5	CacheMisses	116
95.5	6	CacheHits	19
95.5	6	CacheMisses	55
95.5	7	CacheHits	31
95.5	7	CacheMisses	64
95.5	8	CacheHits	242
95.5	8	CacheMisses	282
96	0	CacheHits	26
96	0	CacheMisses	37
96	1	CacheHits	686
96	1	CacheMisses	51
96	2	CacheHits	5
96	2	CacheMisses	67
96	3	CacheHits	695
96	3	CacheMisses	139
96	4	CacheHits	303
96	4	CacheMisses	118
96	5	CacheHits	80
96	5	CacheMisses	81
96	6	CacheHits	25
96	6	CacheMisses	78
96	7	CacheHits	39
96	7	CacheMisses	64
96	8	CacheHits	221
96	8	CacheMisses	272
96.5	0	CacheHits	31
96.5	0	CacheMisses	56
96.5	1	CacheHits	661
96.5	1	CacheMisses	100
96.5	2	CacheHits	13
96.5	2	CacheMisses	107
96.5	3	CacheHits	693
96.5	3	CacheMisses	92
96.5	4	CacheHits	270
96.5	4	CacheMisses	86
96.5	5	CacheHits	79
96.5	5	CacheMisses	116
96.5	6	CacheHits	17
96.5	6	CacheMisses	71
96.5	7	CacheHits	52
96.5	7	CacheMisses	70
96.5	8	CacheHits	224
96.5	8	CacheMisses	316
97	0	CacheHits	31
97	0	CacheMisses	24
97	1	CacheHits	701
97	1	CacheMisses	91
97	2	CacheHits	17
97	2	CacheMisses	90
97	3	CacheHits	724
97	3	CacheMisses	96
97	4	CacheHits	324
97	4	CacheMisses	95
97	5	CacheHits	90
97	5	CacheMisses	89
97	6	CacheHits	23
97	6	CacheMisses	86
97	7	CacheHits	31
97	7	CacheMisses	71
97	8	CacheHits	226
97	8	CacheMisses	304
97.5	0	CacheHits	28
97.5	0	CacheMisses	39
97.5	1	CacheHits	685
97.5	1	CacheMisses	114
97.5	2	CacheHits	30
97.5	2	CacheMisses	107
97.5	3	CacheHits	712
97.5	3	CacheMisses	69
97.5	4	CacheHits	272
97.5	4	CacheMisses	70
97.5	5	CacheHits	85
97.5	5	CacheMisses	100
97.5	6	CacheHits	19
97.5	6	CacheMisses	85
97.5	7	CacheHits	46
97.5	7	CacheMisses	79
97.5	8	CacheHits	229
97.5	8	CacheMisses	279
98	0	CacheHits	44
98	0	CacheMisses	41
98	1	CacheHits	655
98	1	CacheMisses	103
98	2	CacheHits	17
98	2	CacheMisses	109
98	3	CacheHits	634
98	3	CacheMisses	107
98	4	CacheHits	256
98	4	CacheMisses	99
98	5	CacheHits	92
98	5	CacheMisses	99
98	6	CacheHits	28
98	6	CacheMisses	56
98	7	CacheHits	34
98	7	CacheMisses	54
98	8	CacheHits	186
98	8	CacheMisses	261
98.5	0	CacheHits	23
98.5	0	CacheMisses	39
98.5	1	CacheHits	722
98.5	1	CacheMisses	66
98.5	2	CacheHits	3
98.5	2	CacheMisses	85
98.5	3	CacheHits	699
98.5	3	CacheMisses	102
98.5	4	CacheHits	293
98.5	4	CacheMisses	98
98.5	5	CacheHits	81
98.5	5	CacheMisses	104
98.5	6	CacheHits	28
98.5	6	CacheMisses	71
98.5	7	CacheHits	52
98.5	7	CacheMisses	58
98.5	8	CacheHits	206
98.5	8	CacheMisses	302
99	0	CacheHits	38
99	0	CacheMisses	38
99	1	CacheHits	693
99	1	CacheMisses	63
99	2	CacheHits	2
99	2	CacheMisses	83
99	3	CacheHits	700
99	3	CacheMisses	73
99	4	CacheHits	279
99	4	CacheMisses	76
99	5	CacheHits	74
99	5	CacheMisses	82
99	6	CacheHits	22
99	6	CacheMisses	64
99	7	CacheHits	43
99	7	CacheMisses	52
99	8	CacheHits	204
99	8	CacheMisses	252
99.5	0	CacheHits	51
99.5	0	CacheMisses	53
99.5	1	CacheHits	677
99.5	1	CacheMisses	89
99.5	2	CacheHits	9
99.5	2	CacheMisses	109
99.5	3	CacheHits	633
99.5	3	CacheMisses	89
99.5	4	CacheHits	251
99.5	4	CacheMisses	85
99.5	5	CacheHits	85
99.5	5	CacheMisses	94
99.5	6	CacheHits	21
99.5	6	CacheMisses	62
99.5	7	CacheHits	42
99.5	7	CacheMisses	84
99.5	8	CacheHits	236
99.5	8	CacheMisses	289
100	0	CacheHits	40
100	0	CacheMisses	39
100	1	CacheHits	714
100	1	CacheMisses	96
100	2	CacheHits	15
100	2	CacheMisses	100
100	3	CacheHits	736
100	3	CacheMisses	92
100	4	CacheHits	265
100	4	CacheMisses	85
100	5	CacheHits	76
100	5	CacheMisses	86
100	6	CacheHits	15
100	6	CacheMisses	70
100	7	CacheHits	42
100	7	CacheMisses	70
100	8	CacheHits	180
100	8	CacheMisses	307
100.5	0	CacheHits	28
100.5	0	CacheMisses	43
100.5	1	CacheHits	681
100.5	1	CacheMisses	84
100.5	2	CacheHits	14
100.5	2	CacheMisses	86
100.5	3	CacheHits	723
100.5	3	CacheMisses	115
100.5	4	CacheHits	288
100.5	4	CacheMisses	106
100.5	5	CacheHits	79
100.5	5	CacheMisses	113
100.5	6	CacheHits	15
100.5	6	CacheMisses	74
100.5	7	CacheHits	53
100.5	7	CacheMisses	75
100.5	8	CacheHits	203
100.5	8	CacheMisses	304
101	0	CacheHits	39
101	0	CacheMisses	50
101	1	CacheHits	681
101	1	CacheMisses	74
101	2	CacheHits	2
101	2	CacheMisses	105
101	3	CacheHits	684
101	3	CacheMisses	93
101	4	CacheHits	244
101	4	CacheMisses	82
101	5	CacheHits	64
101	5	CacheMisses	103
101	6	CacheHits	18
101	6	CacheMisses	80
101	7	CacheHits	39
101	7	CacheMisses	71
101	8	CacheHits	209
101	8	CacheMisses	301
101.5	0	CacheHits	38
101.5	0	CacheMisses	37
101.5	1	CacheHits	727
101.5	1	CacheMisses	95
101.5	2	CacheHits	15
101.5	2	CacheMisses	109
101.5	3	CacheHits	683
101.5	3	CacheMisses	98
101.5	4	CacheHits	282
101.5	4	CacheMisses	91
101.5	5	CacheHits	100
101.5	5	CacheMisses	110
101.5	6	CacheHits	24
101.5	6	CacheMisses	95
101.5	7	CacheHits	33
101.5	7	CacheMisses	87
101.5	8	CacheHits	217
101.5	8	CacheMisses	322
102	0	CacheHits	34
102	0	CacheMisses	40
102	1	CacheHits	711
102	1	CacheMisses	74
102	2	CacheHits	4
102	2	CacheMisses	105
102	3	CacheHits	707
102	3	CacheMisses	61
102	4	CacheHits	242
102	4	CacheMisses	76
102	5	CacheHits	61
102	5	CacheMisses	88
102	6	CacheHits	20
102	6	CacheMisses	76
102	7	CacheHits	59
102	7	CacheMisses	72
102	8	CacheHits	234
102	8	CacheMisses	259
102.5	0	CacheHits	37
102.5	0	CacheMisses	49
102.5	1	CacheHits	673
102.5	1	CacheMisses	88
102.5	2	CacheHits	9
102.5	2	CacheMisses	97
102.5	3	CacheHits	657
102.5	3	CacheMisses	101
102.5	4	CacheHits	274
102.5	4	CacheMisses	110
102.5	5	CacheHits	97
102.5	5	CacheMisses	101
102.5	6	CacheHits	20
102.5	6	CacheMisses	78
102.5	7	CacheHits	47
102.5	7	CacheMisses	50
102.5	8	CacheHits	173
102.5	8	CacheMisses	283
103	0	CacheHits	29
103	0	CacheMisses	43
103	1	CacheHits	696
103	1	CacheMisses	94
103	2	CacheHits	8
103	2	CacheMisses	111
103	3	CacheHits	707
103	3	CacheMisses	124
103	4	CacheHits	287
103	4	CacheMisses	119
103	5	CacheHits	98
103	5	CacheMisses	134
103	6	CacheHits	17
103	6	CacheMisses	58
103	7	CacheHits	47
103	7	CacheMisses	75
103	8	CacheHits	205
103	8	CacheMisses	348
103.5	0	CacheHits	30
103.5	0	CacheMisses	37
103.5	1	CacheHits	677
103.5	1	CacheMisses	78
103.5	2	CacheHits	24
103.5	2	CacheMisses	82
103.5	3	CacheHits	718
103.5	3	CacheMisses	72
103.5	4	CacheHits	243
103.5	4	CacheMisses	86
103.5	5	CacheHits	92
103.5	5	CacheMisses	91
103.5	6	CacheHits	9
103.5	6	CacheMisses	80
103.5	7	CacheHits	52
103.5	7	CacheMisses	72
103.5	8	CacheHits	210
103.5	8	CacheMisses	288
104	0	CacheHits	49
104	0	CacheMisses	49
104	1	CacheHits	663
104	1	CacheMisses	85
104	2	CacheHits	9
104	2	CacheMisses	105
104	3	CacheHits	655
104	3	CacheMisses	69
104	4	CacheHits	302
104	4	CacheMisses	76
104	5	CacheHits	82
104	5	CacheMisses	85
104	6	CacheHits	22
104	6	CacheMisses	75
104	7	CacheHits	42
104	7	CacheMisses	77
104	8	CacheHits	205
104	8	CacheMisses	264
104.5	0	CacheHits	48
104.5	0	CacheMisses	43
104.5	1	CacheHits	709
104.5	1	CacheMisses	87
104.5	2	CacheHits	1
104.5	2	CacheMisses	108
104.5	3	CacheHits	720
104.5	3	CacheMisses	92
104.5	4	CacheHits	268
104.5	4	CacheMisses	89
104.5	5	CacheHits	91
104.5	5	CacheMisses	98
104.5	6	CacheHits	12
104.5	6	CacheMisses	79
104.5	7	CacheHits	50
104.5	7	CacheMisses	77
104.5	8	CacheHits	210
104.5	8	CacheMisses	312
105	0	CacheHits	41
105	0	CacheMisses	37
105	1	CacheHits	719
105	1	CacheMisses	59
105	2	CacheHits	0
105	2	CacheMisses	87
105	3	CacheHits	679
105	3	CacheMisses	86
105	4	CacheHits	263
105	4	CacheMisses	105
105	5	CacheHits	95
105	5	CacheMisses	91
105	6	CacheHits	11
105	6	CacheMisses	68
105	7	CacheHits	42
105	7	CacheMisses	89
105	8	CacheHits	221
105	8	CacheMisses	327
105.5	0	CacheHits	53
105.5	0	CacheMisses	57
105.5	1	CacheHits	657
105.5	1	CacheMisses	72
105.5	2	CacheHits	2
105.5	2	CacheMisses	87
105.5	3	CacheHits	683
105.5	3	CacheMisses	93
105.5	4	CacheHits	278
105.5	4	CacheMisses	102
105.5	5	CacheHits	95
105.5	5	CacheMisses	87
105.5	6	CacheHits	15
105.5	6	CacheMisses	81
105.5	7	CacheHits	44
105.5	7	CacheMisses	92
105.5	8	CacheHits	187
105.5	8	CacheMisses	293
106	0	CacheHits	39
106	0	CacheMisses	42
106	1	CacheHits	711
106	1	CacheMisses	72
106	2	CacheHits	2
106	2	CacheMisses	100
106	3	CacheHits	717
106	3	CacheMisses	77
106	4	CacheHits	258
106	4	CacheMisses	89
106	5	CacheHits	74
106	5	CacheMisses	99
106	6	CacheHits	4
106	6	CacheMisses	85
106	7	CacheHits	39
106	7	CacheMisses	86
106	8	CacheHits	208
106	8	CacheMisses	305
106.5	0	CacheHits	27
106.5	0	CacheMisses	54
106.5	1	CacheHits	655
106.5	1	CacheMisses	106
106.5	2	CacheHits	5
106.5	2	CacheMisses	122
106.5	3	CacheHits	702
106.5	3	CacheMisses	54
106.5	4	CacheHits	269
106.5	4	CacheMisses	74
106.5	5	CacheHits	78
106.5	5	CacheMisses	96
106.5	6	CacheHits	17
106.5	6	CacheMisses	77
106.5	7	CacheHits	39
106.5	7	CacheMisses	80
106.5	8	CacheHits	222
106.5	8	CacheMisses	316
107	0	CacheHits	45
107	0	CacheMisses	45
107	1	CacheHits	653
107	1	CacheMisses	71
107	2	CacheHits	3
107	2	CacheMisses	94
107	3	CacheHits	650
107	3	CacheMisses	123
107	4	CacheHits	264
107	4	CacheMisses	118
107	5	CacheHits	92
107	5	CacheMisses	94
107	6	CacheHits	10
107	6	CacheMisses	73
107	7	CacheHits	40
107	7	CacheMisses	80
107	8	CacheHits	236
107	8	CacheMisses	282
107.5	0	CacheHits	27
107.5	0	CacheMisses	41
107.5	1	CacheHits	718
107.5	1	CacheMisses	79
107.5	2	CacheHits	6
107.5	2	CacheMisses	90
107.5	3	CacheHits	707
107.5	3	CacheMisses	89
107.5	4	CacheHits	262
107.5	4	CacheMisses	94
107.5	5	CacheHits	86
107.5	5	CacheMisses	110
107.5	6	CacheHits	4
107.5	6	CacheMisses	69
107.5	7	CacheHits	37
107.5	7	CacheMisses	73
107.5	8	CacheHits	224
107.5	8	CacheMisses	315
108	0	CacheHits	25
108	0	CacheMisses	35
108	1	CacheHits	710
108	1	CacheMisses	58
108	2	CacheHits	7
108	2	CacheMisses	75
108	3	CacheHits	676
108	3	CacheMisses	72
108	4	CacheHits	283
108	4	CacheMisses	77
108	5	CacheHits	69
108	5	CacheMisses	76
108	6	CacheHits	16
108	6	CacheMisses	84
108	7	CacheHits	40
108	7	CacheMisses	71
108	8	CacheHits	248
108	8	CacheMisses	274
108.5	0	CacheHits	37
108.5	0	CacheMisses	56
108.5	1	CacheHits	670
108.5	1	CacheMisses	110
108.5	2	CacheHits	10
108.5	2	CacheMisses	109
108.5	3	CacheHits	660
108.5	3	CacheMisses	94
108.5	4	CacheHits	243
108.5	4	CacheMisses	91
108.5	5	CacheHits	84
108.5	5	CacheMisses	108
108.5	6	CacheHits	13
108.5	6	CacheMisses	63
108.5	7	CacheHits	47
108.5	7	CacheMisses	75
108.5	8	CacheHits	196
108.5	8	CacheMisses	317
109	0	CacheHits	18
109	0	CacheMisses	40
109	1	CacheHits	690
109	1	CacheMisses	102
109	2	CacheHits	7
109	2	CacheMisses	93
109	3	CacheHits	721
109	3	CacheMisses	91
109	4	CacheHits	276
109	4	CacheMisses	113
109	5	CacheHits	74
109	5	CacheMisses	107
109	6	CacheHits	17
109	6	CacheMisses	74
109	7	CacheHits	42
109	7	CacheMisses	71
109	8	CacheHits	215
109	8	CacheMisses	316
109.5	0	CacheHits	22
109.5	0	CacheMisses	38
109.5	1	CacheHits	670
109.5	1	CacheMisses	93
109.5	2	CacheHits	16
109.5	2	CacheMisses	80
109.5	3	CacheHits	705
109.5	3	CacheMisses	80
109.5	4	CacheHits	264
109.5	4	CacheMisses	90
109.5	5	CacheHits	66
109.5	5	CacheMisses	82
109.5	6	CacheHits	18
109.5	6	CacheMisses	72
109.5	7	CacheHits	45
109.5	7	CacheMisses	76
109.5	8	CacheHits	231
109.5	8	CacheMisses	276
110	0	CacheHits	32
110	0	CacheMisses	40
110	1	CacheHits	675
110	1	CacheMisses	53
110	2	CacheHits	2
110	2	CacheMisses	57
110	3	CacheHits	661
110	3	CacheMisses	105
110	4	CacheHits	272
110	4	CacheMisses	95
110	5	CacheHits	86
110	5	CacheMisses	72
110	6	CacheHits	21
110	6	CacheMisses	81
110	7	CacheHits	44
110	7	CacheMisses	72
110	8	CacheHits	219
110	8	CacheMisses	265
110.5	0	CacheHits	27
110.5	0	CacheMisses	24
110.5	1	CacheHits	725
110.5	1	CacheMisses	61
110.5	2	CacheHits	3
110.5	2	CacheMisses	72
110.5	3	CacheHits	694
110.5	3	CacheMisses	59
110.5	4	CacheHits	271
110.5	4	CacheMisses	77
110.5	5	CacheHits	52
110.5	5	CacheMisses	80
110.5	6	CacheHits	19
110.5	6	CacheMisses	82
110.5	7	CacheHits	45
110.5	7	CacheMisses	62
110.5	8	CacheHits	202
110.5	8	CacheMisses	288
111	0	CacheHits	32
111	0	CacheMisses	30
111	1	CacheHits	648
111	1	CacheMisses	84
111	2	CacheHits	8
111	2	CacheMisses	74
111	3	CacheHits	687
111	3	CacheMisses	84
111	4	CacheHits	265
111	4	CacheMisses	75
111	5	CacheHits	69
111	5	CacheMisses	98
111	6	CacheHits	25
111	6	CacheMisses	74
111	7	CacheHits	43
111	7	CacheMisses	54
111	8	CacheHits	231
111	8	CacheMisses	267
111.5	0	CacheHits	52
111.5	0	CacheMisses	48
111.5	1	CacheHits	699
111.5	1	CacheMisses	61
111.5	2	CacheHits	5
111.5	2	CacheMisses	65
111.5	3	CacheHits	652
111.5	3	CacheMisses	109
111.5	4	CacheHits	260
111.5	4	CacheMisses	109
111.5	5	CacheHits	69
111.5	5	CacheMisses	100
111.5	6	CacheHits	27
111.5	6	CacheMisses	62
111.5	7	CacheHits	39
111.5	7	CacheMisses	54
111.5	8	CacheHits	202
111.5	8	CacheMisses	282
112	0	CacheHits	34
112	0	CacheMisses	35
112	1	CacheHits	687
112	1	CacheMisses	90
112	2	CacheHits	1
112	2	CacheMisses	90
112	3	CacheHits	718
112	3	CacheMisses	88
112	4	CacheHits	271
112	4	CacheMisses	86
112	5	CacheHits	64
112	5	CacheMisses	101
112	6	CacheHits	21
112	6	CacheMisses	55
112	7	CacheHits	46
112	7	CacheMisses	67
112	8	CacheHits	206
112	8	CacheMisses	286
112.5	0	CacheHits	41
112.5	0	CacheMisses	36
112.5	1	CacheHits	697
112.5	1	CacheMisses	47
112.5	2	CacheHits	4
112.5	2	CacheMisses	77
112.5	3	CacheHits	724
112.5	3	CacheMisses	87
112.5	4	CacheHits	285
112.5	4	CacheMisses	86
112.5	5	CacheHits	59
112.5	5	CacheMisses	82
112.5	6	CacheHits	10
112.5	6	CacheMisses	86
112.5	7	CacheHits	46
112.5	7	CacheMisses	74
112.5	8	CacheHits	231
112.5	8	CacheMisses	259
113	0	CacheHits	49
113	0	CacheMisses	63
113	1	CacheHits	678
113	1	CacheMisses	88
113	2	CacheHits	2
113	2	CacheMisses	96
113	3	CacheHits	632
113	3	CacheMisses	88
113	4	CacheHits	264
113	4	CacheMisses	84
113	5	CacheHits	73
113	5	CacheMisses	95
113	6	CacheHits	29
113	6	CacheMisses	68
113	7	CacheHits	35
113	7	CacheMisses	71
113	8	CacheHits	221
113	8	CacheMisses	275
113.5	0	CacheHits	28
113.5	0	CacheMisses	44
113.5	1	CacheHits	685
113.5	1	CacheMisses	101
113.5	2	CacheHits	5
113.5	2	CacheMisses	95
113.5	3	CacheHits	732
113.5	3	CacheMisses	94
113.5	4	CacheHits	253
113.5	4	CacheMisses	114
113.5	5	CacheHits	69
113.5	5	CacheMisses	121
113.5	6	CacheHits	16
113.5	6	CacheMisses	79
113.5	7	CacheHits	39
113.5	7	CacheMisses	83
113.5	8	CacheHits	254
113.5	8	CacheMisses	304
114	0	CacheHits	33
114	0	CacheMisses	36
114	1	CacheHits	676
114	1	CacheMisses	68
114	2	CacheHits	4
114	2	CacheMisses	58
114	3	CacheHits	650
114	3	CacheMisses	89
114	4	CacheHits	271
114	4	CacheMisses	80
114	5	CacheHits	49
114	5	CacheMisses	66
114	6	CacheHits	18
114	6	CacheMisses	90
114	7	CacheHits	38
114	7	CacheMisses	78
114	8	CacheHits	211
114	8	CacheMisses	237
114.5	0	CacheHits	35
114.5	0	CacheMisses	61
114.5	1	CacheHits	678
114.5	1	CacheMisses	68
114.5	2	CacheHits	1
114.5	2	CacheMisses	80
114.5	3	CacheHits	715
114.5	3	CacheMisses	119
114.5	4	CacheHits	222
114.5	4	CacheMisses	133
114.5	5	CacheHits	69
114.5	5	CacheMisses	131
114.5	6	CacheHits	24
114.5	6	CacheMisses	69
114.5	7	CacheHits	50
114.5	7	CacheMisses	78
114.5	8	CacheHits	225
114.5	8	CacheMisses	291
115	0	CacheHits	25
115	0	CacheMisses	43
115	1	CacheHits	706
115	1	CacheMisses	89
115	2	CacheHits	1
115	2	CacheMisses	81
115	3	CacheHits	670
115	3	CacheMisses	92
115	4	CacheHits	280
115	4	CacheMisses	102
115	5	CacheHits	75
115	5	CacheMisses	101
115	6	CacheHits	30
115	6	CacheMisses	64
115	7	CacheHits	29
115	7	CacheMisses	61
